order_id,date,customer_id,product_category,product_name,quantity,unit_price,revenue,region,salesperson
ORD-000261,2024-07-19,C-00161,Home & Garden,Throw Blanket,2,26.73,53.46,North,Frank Davis
ORD-000262,2024-07-23,C-00402,Electronics,Bluetooth Speaker,2,44.94,89.88,South,James Wilson
ORD-000263,2024-11-16,C-00590,Books & Media,Educational DVD Set,2,26.91,53.82,North,Carol Williams
ORD-000264,2024-09-17,C-00278,Clothing,Cotton T-Shirt,1,20.55,20.55,South,James Wilson
ORD-000265,2025-05-03,C-00320,Clothing,Cotton T-Shirt,2,33.45,66.9,West,Henry Foster
ORD-000266,2025-08-19,C-00533,Home & Garden,Yoga Mat,4,33.47,133.88,North,Frank Davis
ORD-000267,2023-06-04,C-00497,Office Supplies,Filing Cabinet,1,119.77,119.77,West,Bob Martinez
ORD-000268,2024-05-04,C-00363,Clothing,Wool Sweater,3,62.81,188.43,West,Eva Thompson
ORD-000269,2025-02-23,C-00372,Office Supplies,Ballpoint Pen Pack,2,6.27,12.54,South,James Wilson
ORD-000270,2023-09-03,C-00655,Electronics,Wireless Mouse,6,32.92,197.52,North,Carol Williams
ORD-000271,2025-11-28,C-00036,Electronics,4K Monitor,3,341.35,1024.05,South,James Wilson
ORD-000272,2025-01-28,C-00303,Sports & Outdoors,Resistance Bands,2,16.07,32.14,North,Carol Williams
ORD-000273,2024-06-21,C-00438,Electronics,Portable Power Bank,2,43.51,87.02,East,Grace Liu
ORD-000274,2025-07-09,C-00726,Clothing,Denim Jeans,6,51.67,310.02,North,Carol Williams
ORD-000275,2024-02-12,C-00032,Electronics,Portable Power Bank,1,47.13,47.13,East,Grace Liu
ORD-000276,2024-06-08,C-00186,Clothing,Baseball Cap,2,12.38,24.76,North,Frank Davis
ORD-000277,2025-04-07,C-00174,Clothing,Baseball Cap,1,18.37,18.37,North,Frank Davis
ORD-000278,2025-06-21,C-00566,Books & Media,Educational DVD Set,2,25.43,50.86,South,James Wilson
ORD-000279,2023-02-05,C-00673,Sports & Outdoors,Water Bottle,1,27.12,27.12,East,David Kim
ORD-000280,2024-11-15,C-00250,Office Supplies,Ballpoint Pen Pack,5,7.84,39.2,East,David Kim
ORD-000281,2023-01-20,C-00763,Sports & Outdoors,Hiking Backpack,9,100.93,908.37,East,David Kim
ORD-000282,2023-11-17,C-00279,Sports & Outdoors,Resistance Bands,2,14.57,29.14,West,Bob Martinez
ORD-000283,2024-05-26,C-00683,Sports & Outdoors,Hiking Backpack,2,92.84,185.68,South,James Wilson
ORD-000284,2024-02-04,C-00695,Office Supplies,Printer Paper (Ream),8,7.76,62.08,South,Irene Okafor
ORD-000285,2024-10-15,C-00002,Clothing,Wool Sweater,2,41.6,83.2,North,Frank Davis
ORD-000286,2025-08-29,C-00194,Clothing,Wool Sweater,3,76.15,228.45,South,James Wilson
ORD-000287,2024-04-15,C-00166,Books & Media,Board Game,4,33.3,133.2,West,Eva Thompson
ORD-000288,2025-04-13,C-00759,Clothing,Wool Sweater,2,77.68,155.36,East,Alice Chen
ORD-000289,2024-12-27,C-00756,Office Supplies,Ballpoint Pen Pack,1,5.24,5.24,East,Alice Chen
ORD-000290,2025-05-03,C-00110,Home & Garden,Coffee Maker,4,44.73,178.92,South,James Wilson
ORD-000291,2023-02-20,C-00380,Clothing,Winter Jacket,1,68.45,68.45,North,Frank Davis
ORD-000292,2024-07-28,C-00583,Books & Media,Educational DVD Set,4,25.4,101.6,North,Carol Williams
ORD-000293,2023-05-30,C-00676,Clothing,Winter Jacket,7,78.64,550.48,West,Bob Martinez
ORD-000294,2023-11-10,C-00285,Office Supplies,Whiteboard,2,30.57,61.14,West,Eva Thompson
ORD-000295,2024-07-23,C-00421,Office Supplies,Ergonomic Office Chair,1,214.58,214.58,South,James Wilson
ORD-000296,2023-11-01,C-00113,Sports & Outdoors,Resistance Bands,8,12.95,103.6,East,Grace Liu
ORD-000297,2024-11-12,C-00228,Electronics,Wireless Headphones,4,83.23,332.92,North,Carol Williams
ORD-000298,2025-04-17,C-00471,Clothing,Cotton T-Shirt,1,17.96,17.96,West,Bob Martinez
ORD-000299,2025-12-13,C-00528,Home & Garden,Coffee Maker,3,96.68,290.04,East,David Kim
ORD-000300,2025-09-29,C-00496,Office Supplies,Ballpoint Pen Pack,1,7.0,7.0,North,Carol Williams
ORD-000301,2024-03-19,C-00031,Electronics,Bluetooth Speaker,1,44.96,44.96,West,Eva Thompson
ORD-000302,2024-09-04,C-00162,Electronics,USB-C Charging Cable,2,16.13,32.26,North,Frank Davis
ORD-000303,2025-09-19,C-00705,Electronics,Wireless Mouse,3,26.6,79.8,North,Frank Davis
ORD-000304,2023-09-21,C-00722,Home & Garden,Plant Pot Set,1,25.9,25.9,West,Eva Thompson
ORD-000305,2025-12-12,C-00378,Office Supplies,Printer Paper (Ream),1,6.8,6.8,North,Frank Davis
ORD-000306,2025-09-30,C-00446,Electronics,Wireless Mouse,5,39.14,195.7,North,Carol Williams
ORD-000307,2023-01-05,C-00744,Electronics,Bluetooth Speaker,2,45.21,90.42,West,Henry Foster
ORD-000308,2025-02-12,C-00427,Sports & Outdoors,Hiking Backpack,2,42.84,85.68,North,Frank Davis
ORD-000309,2025-05-26,C-00696,Books & Media,Cookbook,4,33.51,134.04,North,Frank Davis
ORD-000310,2025-09-18,C-00504,Books & Media,Paperback Novel,1,13.12,13.12,East,David Kim
ORD-000311,2025-06-02,C-00527,Books & Media,Paperback Novel,3,11.4,34.2,South,Irene Okafor
ORD-000312,2023-02-16,C-00721,Electronics,Mechanical Keyboard,2,125.88,251.76,West,Bob Martinez
ORD-000313,2025-05-16,C-00684,Clothing,Running Shoes,3,56.16,168.48,South,Irene Okafor
ORD-000314,2025-04-02,C-00778,Office Supplies,Ballpoint Pen Pack,3,9.18,27.54,South,James Wilson
ORD-000315,2025-07-24,C-00532,Office Supplies,Ballpoint Pen Pack,3,8.85,26.55,West,Eva Thompson
ORD-000316,2024-10-17,C-00582,Sports & Outdoors,Hiking Backpack,5,111.56,557.8,West,Bob Martinez
ORD-000317,2023-09-26,C-00520,Sports & Outdoors,Fishing Rod,2,72.63,145.26,West,Henry Foster
ORD-000318,2024-01-05,C-00034,Office Supplies,Filing Cabinet,2,114.23,228.46,West,Eva Thompson
ORD-000319,2024-09-27,C-00736,Home & Garden,Plant Pot Set,1,24.3,24.3,South,Irene Okafor
ORD-000320,2024-10-18,C-00691,Electronics,Bluetooth Speaker,1,34.12,34.12,North,Carol Williams
ORD-000321,2023-04-30,C-00758,Sports & Outdoors,Camping Tent,5,122.8,614.0,East,David Kim
ORD-000322,2025-04-10,C-00490,Office Supplies,Printer Paper (Ream),1,8.82,8.82,North,Frank Davis
ORD-000323,2025-12-17,C-00772,Sports & Outdoors,Resistance Bands,10,11.72,117.2,South,James Wilson
ORD-000324,2025-01-10,C-00620,Books & Media,Art Supply Kit,3,32.27,96.81,North,Carol Williams
ORD-000325,2023-04-27,C-00754,Home & Garden,Coffee Maker,4,53.94,215.76,North,Carol Williams
ORD-000326,2025-03-01,C-00423,Electronics,Smart Watch,2,264.29,528.58,North,Carol Williams
ORD-000327,2025-10-09,C-00468,Electronics,Wireless Mouse,3,24.27,72.81,West,Eva Thompson
ORD-000328,2025-12-17,C-00024,Office Supplies,Ballpoint Pen Pack,11,7.3,80.3,West,Bob Martinez
ORD-000329,2024-09-25,C-00216,Home & Garden,Yoga Mat,2,30.17,60.34,North,Carol Williams
ORD-000330,2024-05-27,C-00055,Electronics,Mechanical Keyboard,1,92.26,92.26,West,Bob Martinez
ORD-000331,2025-03-12,C-00026,Office Supplies,Filing Cabinet,3,86.77,260.31,West,Henry Foster
ORD-000332,2024-07-13,C-00281,Home & Garden,Yoga Mat,6,24.27,145.62,North,Carol Williams
ORD-000333,2024-05-02,C-00327,Office Supplies,Whiteboard,1,43.15,43.15,North,Carol Williams
ORD-000334,2025-06-15,C-00186,Home & Garden,Throw Blanket,11,49.47,544.17,East,David Kim
ORD-000335,2024-12-04,C-00495,Electronics,4K Monitor,2,287.12,574.24,East,Alice Chen
ORD-000336,2024-08-03,C-00012,Sports & Outdoors,Dumbbell Set,4,41.81,,West,Henry Foster
ORD-000337,2025-02-28,C-00641,Office Supplies,Printer Paper (Ream),1,12.8,12.8,West,Henry Foster
ORD-000338,2025-05-10,C-00434,Electronics,4K Monitor,1,362.89,362.89,West,Henry Foster
ORD-000339,2023-09-04,C-00208,Office Supplies,Ergonomic Office Chair,9,248.32,2234.88,West,Henry Foster
ORD-000340,2023-06-03,C-00133,Clothing,Cotton T-Shirt,1,17.36,17.36,East,Alice Chen
ORD-000341,2025-09-23,C-00339,Clothing,Wool Sweater,2,83.41,166.82,West,Bob Martinez
ORD-000342,2024-11-27,C-00196,Clothing,Running Shoes,1,77.77,77.77,West,Eva Thompson
ORD-000343,2025-12-28,C-00262,Office Supplies,Whiteboard,2,30.08,60.16,West,Henry Foster
ORD-000344,2025-12-06,C-00282,Home & Garden,Throw Blanket,1,29.96,29.96,West,Bob Martinez
ORD-000345,2025-10-05,C-00369,Home & Garden,Throw Blanket,2,36.0,72.0,West,Henry Foster
ORD-000346,2023-04-04,C-00103,Books & Media,Board Game,1,42.95,42.95,South,Irene Okafor
ORD-000347,2025-08-15,C-00632,Electronics,Wireless Headphones,4,80.93,323.72,East,Grace Liu
ORD-000348,2025-10-08,C-00183,Electronics,Bluetooth Speaker,2,41.57,,North,Frank Davis
ORD-000349,2024-03-28,C-00423,Electronics,Wireless Headphones,4,55.07,220.28,South,Irene Okafor
ORD-000350,2025-06-30,C-00009,Sports & Outdoors,Resistance Bands,3,24.72,74.16,West,Henry Foster
ORD-000351,2023-08-06,C-00557,Home & Garden,Plant Pot Set,6,16.01,96.06,South,Irene Okafor
ORD-000352,2024-04-18,C-00244,Office Supplies,Whiteboard,4,34.16,136.64,East,Grace Liu
ORD-000353,2024-03-07,C-00782,Home & Garden,Plant Pot Set,5,10.03,50.15,West,Eva Thompson
ORD-000354,2023-12-07,C-00624,Clothing,Winter Jacket,2,90.17,180.34,West,Eva Thompson
ORD-000355,2024-07-04,C-00567,Books & Media,Board Game,6,23.87,143.22,East,Grace Liu
ORD-000356,2023-12-23,C-00393,Clothing,Cotton T-Shirt,1,31.88,31.88,West,Eva Thompson
ORD-000357,2023-01-23,C-00527,Office Supplies,Filing Cabinet,1,62.97,62.97,West,Eva Thompson
ORD-000358,2024-06-05,C-00037,Clothing,Cotton T-Shirt,2,17.42,34.84,North,Frank Davis
ORD-000359,2025-03-12,C-00178,Electronics,Mechanical Keyboard,4,120.05,480.2,South,James Wilson
ORD-000360,2025-01-31,C-00639,Home & Garden,Coffee Maker,1,77.7,77.7,East,David Kim
ORD-000361,2024-03-17,C-00629,Electronics,Smart Watch,8,246.32,1970.56,West,Bob Martinez
ORD-000362,2025-02-07,C-00072,Electronics,Mechanical Keyboard,1,74.48,74.48,West,Henry Foster
ORD-000363,2025-10-12,C-00352,Home & Garden,Scented Candle Pack,3,21.99,65.97,West,Bob Martinez
ORD-000364,2024-05-30,C-00623,Electronics,Bluetooth Speaker,6,78.13,468.78,North,Frank Davis
ORD-000365,2025-11-05,C-00149,Electronics,Mechanical Keyboard,8,107.8,862.4,West,Bob Martinez
ORD-000366,2025-03-02,C-00697,Clothing,Winter Jacket,3,83.23,249.69,East,Alice Chen
ORD-000367,2023-12-02,C-00105,Home & Garden,Plant Pot Set,2,15.06,30.12,North,Frank Davis
ORD-000368,2023-09-15,C-00659,Clothing,Running Shoes,1,74.23,74.23,South,James Wilson
ORD-000369,2024-05-11,C-00221,Electronics,4K Monitor,1,391.28,391.28,West,Eva Thompson
ORD-000370,2025-06-14,C-00374,Home & Garden,Coffee Maker,10,89.17,891.7,North,Frank Davis
ORD-000371,2023-06-09,C-00518,Sports & Outdoors,Fishing Rod,1,55.27,55.27,East,David Kim
ORD-000372,2025-05-01,C-00260,Sports & Outdoors,Dumbbell Set,1,42.24,42.24,East,Grace Liu
ORD-000373,2024-11-20,C-00299,Clothing,Baseball Cap,2,21.39,42.78,East,Grace Liu
ORD-000374,2024-01-15,C-00042,Electronics,Mechanical Keyboard,1,123.3,123.3,West,Henry Foster
ORD-000375,2025-08-14,C-00771,Home & Garden,Yoga Mat,2,22.18,44.36,South,James Wilson
ORD-000376,2024-11-21,C-00492,Office Supplies,Whiteboard,2,57.91,115.82,West,Eva Thompson
ORD-000377,2025-12-02,C-00439,Home & Garden,Stainless Steel Cookware Set,1,86.92,86.92,East,David Kim
ORD-000378,2023-10-12,C-00783,Electronics,Smart Watch,8,197.34,1578.72,East,Alice Chen
ORD-000379,2024-02-01,C-00047,Electronics,Wireless Mouse,1,31.18,31.18,West,Bob Martinez
ORD-000380,2023-01-12,C-00085,Office Supplies,Printer Paper (Ream),2,5.99,11.98,North,Frank Davis
ORD-000381,2024-05-13,C-00686,Books & Media,Paperback Novel,1,10.78,10.78,West,Bob Martinez
ORD-000382,2025-01-23,C-00058,Clothing,Winter Jacket,4,79.85,319.4,West,Eva Thompson
ORD-000383,2023-02-04,C-00711,Clothing,Baseball Cap,1,12.85,12.85,West,Eva Thompson
ORD-000384,2024-12-27,C-00209,Office Supplies,Filing Cabinet,3,118.01,,East,Alice Chen
ORD-000385,2025-04-28,C-00248,Electronics,Portable Power Bank,4,23.08,92.32,East,David Kim
ORD-000386,2023-03-31,C-00211,Home & Garden,Yoga Mat,1,33.61,33.61,East,Grace Liu
ORD-000387,2025-02-14,C-00039,Sports & Outdoors,Resistance Bands,4,16.3,65.2,East,Grace Liu
ORD-000388,2024-08-27,C-00252,Clothing,Running Shoes,1,108.92,108.92,East,Alice Chen
ORD-000389,2025-08-27,C-00643,Electronics,Wireless Headphones,1,72.01,72.01,West,Eva Thompson
ORD-000390,2025-10-18,C-00762,Clothing,Cotton T-Shirt,2,19.38,38.76,North,Frank Davis
ORD-000391,2024-02-22,C-00413,Office Supplies,Printer Paper (Ream),2,11.2,22.4,North,Frank Davis
ORD-000392,2023-04-25,C-00446,Home & Garden,Throw Blanket,2,51.01,102.02,North,Frank Davis
ORD-000393,2024-09-08,C-00052,Books & Media,Paperback Novel,1,13.85,13.85,South,Irene Okafor
ORD-000394,2025-04-05,C-00374,Home & Garden,Plant Pot Set,1,26.48,26.48,West,Eva Thompson
ORD-000395,2024-02-17,C-00526,Office Supplies,Ballpoint Pen Pack,1,4.66,4.66,South,Irene Okafor
ORD-000396,2024-12-29,C-00156,Office Supplies,Ballpoint Pen Pack,7,8.49,59.43,West,Henry Foster
ORD-000397,2025-10-17,C-00542,Home & Garden,Scented Candle Pack,1,23.59,23.59,West,Henry Foster
ORD-000398,2025-01-30,C-00090,Clothing,Winter Jacket,3,119.56,358.68,West,Bob Martinez
ORD-000399,2024-11-06,C-00679,Sports & Outdoors,Fishing Rod,3,38.71,116.13,East,Grace Liu
ORD-000400,2024-04-01,C-00351,Sports & Outdoors,Resistance Bands,3,10.4,31.2,South,Irene Okafor
ORD-000401,2025-07-08,C-00069,Home & Garden,Yoga Mat,5,39.55,197.75,East,Alice Chen
ORD-000402,2023-07-11,C-00163,Books & Media,Paperback Novel,1,13.52,13.52,West,Eva Thompson
ORD-000403,2025-01-08,C-00242,Electronics,4K Monitor,2,272.06,544.12,West,Eva Thompson
ORD-000404,2025-09-04,C-00495,Clothing,Denim Jeans,1,40.36,40.36,East,David Kim
ORD-000405,2025-10-05,C-00383,Sports & Outdoors,Fishing Rod,1,75.04,75.04,East,Grace Liu
ORD-000406,2023-04-06,C-00052,Clothing,Denim Jeans,1,30.47,30.47,East,David Kim
ORD-000407,2024-10-24,C-00654,Home & Garden,LED Desk Lamp,4,48.1,192.4,West,Henry Foster
ORD-000408,2023-02-06,C-00063,Office Supplies,Ballpoint Pen Pack,1,7.81,7.81,South,James Wilson
ORD-000409,2023-10-06,C-00509,Sports & Outdoors,Hiking Backpack,1,114.3,114.3,West,Henry Foster
ORD-000410,2023-08-05,C-00292,Office Supplies,Filing Cabinet,2,56.68,113.36,East,Alice Chen
ORD-000411,2025-05-16,C-00091,Sports & Outdoors,Hiking Backpack,1,57.06,57.06,North,Carol Williams
ORD-000412,2025-05-22,C-00664,Sports & Outdoors,Camping Tent,1,249.73,249.73,South,Irene Okafor
ORD-000413,2023-03-03,C-00424,Sports & Outdoors,Fishing Rod,1,59.06,59.06,East,Alice Chen
ORD-000414,2024-08-18,C-00669,Electronics,Wireless Headphones,6,80.91,485.46,East,Alice Chen
ORD-000415,2024-12-29,C-00365,Home & Garden,Coffee Maker,7,61.07,427.49,South,James Wilson
ORD-000416,2024-02-01,C-00150,Clothing,Running Shoes,2,68.97,137.94,East,David Kim
ORD-000417,2024-11-29,C-00271,Office Supplies,Printer Paper (Ream),4,11.96,47.84,West,Eva Thompson
ORD-000418,2025-11-08,C-00581,Clothing,Running Shoes,4,128.35,513.4,East,David Kim
ORD-000419,2023-06-26,C-00116,Clothing,Cotton T-Shirt,2,16.31,32.62,South,Irene Okafor
ORD-000420,2024-01-31,C-00704,Sports & Outdoors,Camping Tent,3,103.6,310.8,South,Irene Okafor
ORD-000421,2024-03-20,C-00516,Home & Garden,LED Desk Lamp,6,44.62,267.72,South,James Wilson
ORD-000422,2023-03-17,C-00587,Electronics,USB-C Charging Cable,2,18.7,37.4,West,Henry Foster
ORD-000423,2023-09-22,C-00241,Electronics,4K Monitor,2,339.27,678.54,West,Henry Foster
ORD-000424,2024-03-30,C-00030,Books & Media,Educational DVD Set,1,39.23,39.23,East,Alice Chen
ORD-000425,2024-12-18,C-00143,Home & Garden,Throw Blanket,2,37.57,75.14,South,Irene Okafor
ORD-000426,2025-01-04,C-00326,Electronics,Wireless Headphones,4,72.52,290.08,South,James Wilson
ORD-000427,2025-04-30,C-00695,Home & Garden,Plant Pot Set,4,15.59,62.36,West,Eva Thompson
ORD-000428,2023-05-24,C-00016,Clothing,Running Shoes,3,126.57,379.71,North,Carol Williams
ORD-000429,2025-06-03,C-00111,Clothing,Baseball Cap,1,16.99,16.99,East,Alice Chen
ORD-000430,2025-12-28,C-00713,Office Supplies,Printer Paper (Ream),6,11.22,67.32,West,Eva Thompson
ORD-000431,2024-01-31,C-00107,Clothing,Baseball Cap,2,10.79,21.58,North,Frank Davis
ORD-000432,2025-11-14,C-00379,Electronics,Smart Watch,2,,511.52,West,Eva Thompson
ORD-000433,2025-08-05,C-00162,Office Supplies,Ballpoint Pen Pack,2,6.92,13.84,West,Henry Foster
ORD-000434,2025-06-09,C-00283,Books & Media,Cookbook,1,24.42,24.42,East,David Kim
ORD-000435,2024-07-22,C-00269,Clothing,Denim Jeans,2,42.82,85.64,South,Irene Okafor
ORD-000436,2025-11-28,C-00484,Home & Garden,LED Desk Lamp,2,22.73,45.46,South,James Wilson
ORD-000437,2023-04-19,C-00667,Office Supplies,Ballpoint Pen Pack,2,4.87,9.74,South,James Wilson
ORD-000438,2025-12-01,C-00073,Clothing,Baseball Cap,4,14.82,59.28,North,Frank Davis
ORD-000439,2025-07-23,C-00197,Home & Garden,Yoga Mat,1,36.41,36.41,West,Bob Martinez
ORD-000440,2024-02-02,C-00243,Home & Garden,Yoga Mat,1,15.34,15.34,East,David Kim
ORD-000441,2024-09-25,C-00598,Home & Garden,Stainless Steel Cookware Set,1,132.95,132.95,South,Irene Okafor
ORD-000442,2025-01-02,C-00799,Sports & Outdoors,Water Bottle,2,11.68,23.36,North,Carol Williams
ORD-000443,2023-08-23,C-00259,Home & Garden,Coffee Maker,2,76.07,152.14,North,Frank Davis
ORD-000444,2024-10-19,C-00798,Electronics,Mechanical Keyboard,2,77.94,155.88,North,Carol Williams
ORD-000445,2025-01-20,C-00149,Books & Media,Art Supply Kit,2,30.86,61.72,South,James Wilson
ORD-000446,2024-08-10,C-00390,Electronics,Wireless Headphones,1,78.28,78.28,East,Grace Liu
ORD-000447,2025-10-29,C-00416,Home & Garden,Coffee Maker,1,87.68,87.68,East,Grace Liu
ORD-000448,2025-08-11,C-00426,Home & Garden,Plant Pot Set,1,18.53,18.53,North,Carol Williams
ORD-000449,2024-05-06,C-00702,Sports & Outdoors,Dumbbell Set,12,70.27,843.24,South,James Wilson
ORD-000450,2025-07-01,C-00217,Home & Garden,Coffee Maker,7,97.27,680.89,North,Frank Davis
ORD-000451,2023-06-19,C-00086,Books & Media,Art Supply Kit,8,44.44,355.52,West,Henry Foster
ORD-000452,2025-08-03,C-00216,Electronics,Smart Watch,1,293.09,293.09,West,Henry Foster
ORD-000453,2025-03-05,C-00423,Sports & Outdoors,Fishing Rod,1,34.03,34.03,North,Frank Davis
ORD-000454,2024-09-25,C-00320,Books & Media,Art Supply Kit,1,39.98,39.98,North,Carol Williams
ORD-000455,2023-01-29,C-00118,Office Supplies,Whiteboard,4,22.62,90.48,North,Frank Davis
ORD-000456,2023-12-05,C-00415,Home & Garden,Throw Blanket,11,42.02,462.22,West,Henry Foster
ORD-000457,2024-05-14,C-00599,Clothing,Denim Jeans,2,37.89,75.78,South,Irene Okafor
ORD-000458,2024-05-25,C-00040,Electronics,Mechanical Keyboard,3,96.3,288.9,West,Henry Foster
ORD-000459,2023-08-05,C-00161,Clothing,Winter Jacket,2,101.68,203.36,North,Carol Williams
ORD-000460,2025-12-29,C-00703,Home & Garden,Plant Pot Set,4,28.66,114.64,East,Grace Liu
ORD-000461,2024-03-20,C-00537,Electronics,Bluetooth Speaker,3,53.09,159.27,West,Eva Thompson
ORD-000462,2025-05-25,C-00420,Office Supplies,Filing Cabinet,4,89.37,357.48,South,Irene Okafor
ORD-000463,2023-06-16,C-00664,Office Supplies,Printer Paper (Ream),2,6.87,13.74,East,Alice Chen
ORD-000464,2023-04-01,C-00095,Electronics,Portable Power Bank,1,46.48,46.48,West,Eva Thompson
ORD-000465,2024-12-14,C-00442,Home & Garden,Coffee Maker,2,57.27,114.54,West,Henry Foster
ORD-000466,2023-02-08,C-00558,Books & Media,Educational DVD Set,1,28.97,28.97,North,Frank Davis
ORD-000467,2023-06-22,C-00650,Clothing,Running Shoes,3,96.81,290.43,West,Henry Foster
ORD-000468,2024-10-14,C-00466,Home & Garden,Scented Candle Pack,1,22.2,22.2,East,Alice Chen
ORD-000469,2025-01-23,C-00288,Home & Garden,LED Desk Lamp,1,49.08,49.08,South,James Wilson
ORD-000470,2025-12-17,C-00676,Electronics,Portable Power Bank,1,46.75,46.75,West,Bob Martinez
ORD-000471,2024-04-20,C-00412,Sports & Outdoors,Hiking Backpack,4,82.42,329.68,East,David Kim
ORD-000472,2024-03-31,C-00400,Office Supplies,Filing Cabinet,2,101.03,202.06,East,David Kim
ORD-000473,2025-04-08,C-00528,Clothing,Cotton T-Shirt,4,23.55,94.2,South,Irene Okafor
ORD-000474,2025-06-13,C-00018,Home & Garden,LED Desk Lamp,1,33.88,33.88,East,Alice Chen
ORD-000475,2025-10-21,C-00136,Clothing,Denim Jeans,1,45.71,45.71,North,Carol Williams
ORD-000476,2024-01-22,C-00464,Office Supplies,Filing Cabinet,4,87.2,348.8,West,Henry Foster
ORD-000477,2023-12-14,C-00759,Office Supplies,Ballpoint Pen Pack,2,5.15,10.3,South,Irene Okafor
ORD-000478,2023-07-09,C-00248,Electronics,Mechanical Keyboard,1,95.99,95.99,North,Frank Davis
ORD-000479,2024-05-19,C-00710,Office Supplies,Ergonomic Office Chair,6,325.85,1955.1,North,Frank Davis
ORD-000480,2025-04-03,C-00001,Electronics,4K Monitor,10,264.85,2648.5,East,Alice Chen
ORD-000481,2025-07-17,C-00702,Electronics,4K Monitor,3,307.99,923.97,South,Irene Okafor
ORD-000482,2025-07-22,C-00381,Sports & Outdoors,Resistance Bands,3,24.88,74.64,West,Eva Thompson
ORD-000483,2023-05-14,C-00509,Clothing,Running Shoes,1,51.64,51.64,South,James Wilson
ORD-000484,2023-02-27,C-00460,Home & Garden,Stainless Steel Cookware Set,4,123.03,492.12,West,Henry Foster
ORD-000485,2024-11-15,C-00505,Sports & Outdoors,Fishing Rod,1,34.53,34.53,North,Frank Davis
ORD-000486,2024-11-02,C-00476,Electronics,Bluetooth Speaker,5,61.12,305.6,East,Grace Liu
ORD-000487,2023-06-22,C-00557,Clothing,Winter Jacket,2,74.1,148.2,North,Carol Williams
ORD-000488,2025-03-25,C-00032,Home & Garden,LED Desk Lamp,1,41.18,41.18,West,Eva Thompson
ORD-000489,2023-03-21,C-00118,Clothing,Denim Jeans,1,55.77,55.77,West,Eva Thompson
ORD-000490,2025-06-04,C-00184,Electronics,Bluetooth Speaker,2,42.03,84.06,East,Grace Liu
ORD-000491,2023-07-22,C-00191,Electronics,Bluetooth Speaker,1,66.42,66.42,East,Grace Liu
ORD-000492,2025-02-02,C-00747,Books & Media,Art Supply Kit,8,55.61,444.88,East,Alice Chen
ORD-000493,2023-02-16,C-00750,Office Supplies,Filing Cabinet,1,108.57,108.57,West,Bob Martinez
ORD-000494,2024-10-17,C-00728,Electronics,Portable Power Bank,2,47.81,95.62,South,Irene Okafor
